"tract_geoid","state_fips","county_fips","tract_code","total_population","total_population_moe","race_ethnicity_total","white_non_hispanic","black_non_hispanic","aian_non_hispanic","asian_non_hispanic","nhpi_non_hispanic","other_race_non_hispanic","multiracial_non_hispanic","hispanic_or_latino","people_of_color","people_of_color_pct","white_non_hispanic_pct","black_non_hispanic_pct","asian_non_hispanic_pct","hispanic_or_latino_pct","median_household_income","median_household_income_moe","reported_pfas_observation_count","primary_pfas_average","pfoa_observation_count","station_count","primary_pfas_observation_count","pfos_observation_count","measurement_record_count","pfoa_average","total_pfas_average","reported_pfas_average","pfos_average","total_pfas_observation_count","primary_pfas_measure"
"06097151503","06","097","151503","3224","265","3224","2384","18","10","105","10","0","89","608","840","26.0545905707196","73.9454094292804","0.558312655086849","3.25682382133995","18.8585607940447","176406","30311","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151504","06","097","151504","4126","778","4126","2805","34","0","124","6","12","266","879","1321","32.0164808531265","67.9835191468735","0.824042656325739","3.0053320407174","21.3039263208919","147404","26596","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151505","06","097","151505","1205","165","1205","1022","0","0","6","0","82","58","37","183","15.1867219917012","84.8132780082988","0","0.49792531120332","3.07053941908714","178500","31593","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151506","06","097","151506","5767","795","5767","4141","251","25","152","0","118","208","872","1626","28.1949020287845","71.8050979712155","4.35234957516907","2.63568579850876","15.1205132651292","90180","14786","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151601","06","097","151601","2532","202","2532","2176","0","3","30","0","0","84","239","356","14.0600315955766","85.9399684044234","0","1.18483412322275","9.4391785150079","82292","18870","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151602","06","097","151602","3229","608","3229","2867","4","17","30","0","12","98","201","362","11.2109012078043","88.7890987921957","0.123877361412202","0.929080210591514","6.22483741096315","121447","23292","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151701","06","097","151701","3269","648","3269","2295","0","41","73","48","32","127","653","974","29.7950443560722","70.2049556439278","0","2.23309880697461","19.9755276843071","98693","27996","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151702","06","097","151702","3916","534","3916","2756","82","0","130","0","0","187","761","1160","29.6220633299285","70.3779366700715","2.09397344228805","3.3197139938713","19.4330949948927","102141","19203","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151800","06","097","151800","4781","559","4781","3676","0","0","105","0","0","338","662","1105","23.1123195984104","76.8876804015896","0","2.19619326500732","13.8464756327128","138117","11615","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151900","06","097","151900","2585","345","2585","1602","59","8","53","0","12","369","482","983","38.0270793036751","61.9729206963249","2.28239845261122","2.05029013539652","18.6460348162476","76034","12883","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097152000","06","097","152000","2441","300","2441","1018","68","0","146","50","0","253","906","1423","58.2957804178615","41.7042195821385","2.78574354772634","5.98115526423597","37.1159360917657","76458","12191","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097152100","06","097","152100","2901","315","2901","1239","245","9","177","5","11","136","1079","1662","57.2905894519131","42.7094105480869","8.44536366770079","6.10134436401241","37.1940710099966","103650","25306","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097152201","06","097","152201","3977","548","3977","2151","25","127","111","32","0","231","1300","1826","45.9140055318079","54.0859944681921","0.628614533568016","2.79104852904199","32.6879557455368","92444","7813","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097152203","06","097","152203","3146","343","3146","2024","32","56","217","0","21","314","482","1122","35.6643356643357","64.3356643356643","1.01716465352829","6.89764780673872","15.3210425937699","76168","9863","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097152204","06","097","152204","4339","398","4339","2704","0","5","145","18","221","179","1067","1635","37.6814934316663","62.3185065683337","0","3.34178382115695","24.5909195667204","92744","13941","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097152205","06","097","152205","2183","478","2183","1694","23","0","17","146","0","67","236","489","22.4003664681631","77.5996335318369","1.05359596885021","0.778744846541457","10.8108108108108","143817","22302","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097152300","06","097","152300","4032","411","4032","3349","20","0","106","0","11","176","370","683","16.9394841269841","83.0605158730159","0.496031746031746","2.62896825396825","9.1765873015873","166650","29419","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097152401","06","097","152401","4517","684","4517","3066","0","0","655","14","28","297","457","1451","32.1230905468231","67.8769094531769","0","14.5007748505645","10.117334514058","198860","67340","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097152402","06","097","152402","3334","358","3334","2423","32","0","310","38","0","78","453","911","27.3245350929814","72.6754649070186","0.959808038392322","9.29814037192562","13.5872825434913","127569","32780","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097152501","06","097","152501","3949","534","3949","2303","95","3","517","0","13","266","752","1646","41.68143833882","58.31856166118","2.40567232210686","13.091922005571","19.042795644467","131855","18251","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097152502","06","097","152502","3908","665","3908","2258","1","17","123","0","24","164","1321","1650","42.2210849539406","57.7789150460594","0.0255885363357216","3.14738996929376","33.8024564994882","89600","29761","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097152601","06","097","152601","6492","814","6492","4515","21","0","517","0","0","302","1137","1977","30.452865064695","69.547134935305","0.323475046210721","7.96364756623537","17.5138632162662","158971","37808","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097152602","06","097","152602","987","204","987","872","7","3","0","0","0","31","74","115","11.6514690982776","88.3485309017224","0.709219858156028","0","7.49746707193516","87969","39588","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097152701","06","097","152701","5043","755","5043","2745","0","0","68","22","0","142","2066","2298","45.5681142177275","54.4318857822725","0","1.34840372793972","40.9676779694626","90000","15036","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097152702","06","097","152702","4842","701","4842","2989","71","0","252","2","132","302","1094","1853","38.2693102023957","61.7306897976043","1.46633622470054","5.20446096654275","22.5939694341181","113772","24962","4","370","4","4","4","2","4","370","38720","38720","400","4","PFOA"
"06097152801","06","097","152801","4523","613","4523","2545","56","0","136","0","74","324","1388","1978","43.7320362591201","56.2679637408799","1.2381162944948","3.00685385805881","30.6875967278355","100139","18257","2","47","2","2","2","2","2","47","418","418","48","2","PFOA"
"06097152803","06","097","152803","4704","722","4704","1311","101","0","154","0","0","216","2922","3393","72.1301020408163","27.8698979591837","2.14710884353741","3.27380952380952","62.1173469387755","80893","13548","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097152804","06","097","152804","2874","707","2874","1230","42","0","256","0","0","27","1319","1644","57.2025052192067","42.7974947807933","1.46137787056367","8.90744606819763","45.8942240779402","60531","10866","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097152903","06","097","152903","5084","636","5084","1397","278","0","329","0","0","218","2862","3687","72.5216365066876","27.4783634933124","5.46813532651456","6.47128245476003","56.294256490952","82351","19825","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097152904","06","097","152904","5393","569","5393","2691","177","14","521","0","191","338","1461","2702","50.1019840534026","49.8980159465974","3.28203226404599","9.66067124049694","27.0906730947525","131688","18648","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097152905","06","097","152905","3860","401","3860","1988","39","0","122","41","25","290","1355","1872","48.4974093264249","51.5025906735751","1.01036269430052","3.16062176165803","35.1036269430052","107625","19096","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097152906","06","097","152906","6898","1139","6898","3876","38","0","597","0","57","559","1771","3022","43.8097999420122","56.1902000579878","0.550884314293998","8.6546825166715","25.6741084372282","132132","41351","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153001","06","097","153001","7253","1000","7253","2425","299","48","129","0","0","582","3770","4828","66.5655590790018","33.4344409209982","4.12243209706328","1.77857438301393","51.978491658624","82396","37732","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153002","06","097","153002","6847","947","6847","2137","58","27","29","20","0","294","4282","4710","68.7892507667592","31.2107492332408","0.847086315174529","0.423543157587265","62.5383379582299","88413","18417","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153003","06","097","153003","5551","825","5551","2168","73","10","76","0","0","86","3138","3383","60.9439740587282","39.0560259412718","1.31507836425869","1.36912268059809","56.5303548910106","70117","11426","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153005","06","097","153005","5962","800","5962","3363","8","0","703","32","19","218","1619","2599","43.5927541093593","56.4072458906407","0.134183160013418","11.7913451861791","27.1553170077155","99646","17284","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153006","06","097","153006","7133","854","7133","3558","78","30","411","0","198","180","2678","3575","50.1191644469368","49.8808355530632","1.09350904247862","5.76195149306042","37.5438104584326","99272","19703","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153102","06","097","153102","5273","591","5273","911","0","0","238","0","41","108","3975","4362","82.7233074151337","17.2766925848663","0","4.51355964346672","75.384031860421","75000","9587","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153103","06","097","153103","5112","608","5112","1407","25","29","258","21","8","38","3326","3705","72.4765258215962","27.5234741784038","0.489045383411581","5.04694835680751","65.0625978090767","69596","12499","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153104","06","097","153104","4211","552","4211","962","265","5","256","0","29","128","2566","3249","77.1550700546189","22.8449299453811","6.29304203277131","6.07931607694134","60.9356447399668","73373","15509","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153201","06","097","153201","4457","751","4457","1167","11","12","442","0","0","94","2731","3290","73.8164684765537","26.1835315234463","0.246802782140453","9.91698451873457","61.2743998205071","116694","27386","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153202","06","097","153202","3246","648","3246","682","9","0","223","0","41","116","2175","2564","78.9895255699322","21.0104744300678","0.277264325323475","6.86999383857055","67.0055452865065","81719","32376","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153301","06","097","153301","6265","774","6265","1963","23","0","973","0","0","176","3130","4302","68.6671987230646","31.3328012769354","0.367118914604948","15.5307262569832","49.9600957701516","97375","12675","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153302","06","097","153302","5593","860","5593","1599","275","9","838","48","16","152","2656","3994","71.410691936349","28.589308063651","4.91686036116574","14.9830144823887","47.4879313427499","98365","34332","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153403","06","097","153403","3715","472","3715","2754","130","0","250","0","14","267","300","961","25.8681022880215","74.1318977119785","3.49932705248991","6.72947510094213","8.07537012113055","93250","23235","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153404","06","097","153404","3664","325","3664","2619","2","0","67","0","101","250","625","1045","28.5207423580786","71.4792576419214","0.0545851528384279","1.82860262008734","17.0578602620087","89881","45745","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153405","06","097","153405","3407","752","3407","2617","72","0","53","18","19","175","453","790","23.187555033754","76.812444966246","2.11329615497505","1.55562078074552","13.2961549750514","99737","26377","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153406","06","097","153406","2466","423","2466","1670","59","0","149","0","0","44","544","796","32.2789943227899","67.7210056772101","2.39253852392539","6.04217356042174","22.0600162206002","98750","14831","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153501","06","097","153501","4719","542","4719","3242","12","2","107","5","146","515","690","1477","31.2990040262768","68.7009959737233","0.254291163382072","2.26742954015681","14.6217418944692","110115","12793","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153502","06","097","153502","3600","448","3600","3009","42","0","53","0","0","155","341","591","16.4166666666667","83.5833333333333","1.16666666666667","1.47222222222222","9.47222222222222","161458","39684","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153601","06","097","153601","1726","258","1726","1327","17","0","13","0","0","161","208","399","23.117033603708","76.882966396292","0.984936268829664","0.753186558516802","12.0509849362688","101049","18386","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153602","06","097","153602","3782","584","3782","2973","54","6","103","0","0","185","461","809","21.390798519302","78.609201480698","1.42781597038604","2.72342675832893","12.1893178212586","184219","69045","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153705","06","097","153705","3760","644","3760","2543","133","20","95","78","29","393","469","1217","32.3670212765957","67.6329787234042","3.53723404255319","2.52659574468085","12.4734042553191","120938","29568","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153707","06","097","153707","1523","199","1523","1256","19","0","8","0","12","148","80","267","17.5311884438608","82.4688115561392","1.24753775443204","0.525279054497702","5.25279054497702","86964","29810","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153708","06","097","153708","1506","257","1506","1240","0","0","21","0","5","65","175","266","17.6626826029216","82.3373173970784","0","1.39442231075697","11.6201859229748","71549","7967","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153709","06","097","153709","1507","359","1507","1184","0","0","0","0","0","56","267","323","21.4333112143331","78.5666887856669","0","0","17.7173191771732","105304","16580","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097153710","06","097","153710","1966","375","1966","1388","0","14","56","0","0","115","393","578","29.3997965412004","70.6002034587996","0","2.84842319430315","19.9898270600203","86944","26380","0",,"0","0","0","0","0",,,,,"0","PFOA"
